crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month,weather_cond_clean
02/22/2022 02:58:00 PM,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,2.0,CLOUDY/OVERCAST
04/07/2016 07:20:00 AM,TRAFFIC SIGNAL,UNKNOWN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,N,$500 OR LESS,IMPROPER OVERTAKING/PASSING,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.0,UNKNOWN
05/03/2021 07:15:00 AM,NO CONTROLS,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,5.0,RAIN
11/04/2018 11:30:00 AM,TRAFFIC SIGNAL,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,11.0,RAIN
11/11/2019 08:36:00 AM,STOP SIGN/FLASHER,SNOW,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",WEATHER,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,11.0,SNOW
07/16/2023 12:00:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,7.0,CLEAR
12/06/2020 06:30:00 PM,TRAFFIC SIGNAL,CLEAR,DARKNESS,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,1.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,12.0,CLEAR
10/26/2022 11:30:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,PEDESTRIAN,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,1.0,11.0,4.0,10.0,CLEAR
05/25/2018 12:28:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,5.0,CLEAR
09/04/2019 08:17:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,T-INTERSECTION,STRAIGHT ON GRADE,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,8.0,4.0,9.0,CLEAR
04/26/2019 04:20:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,4.0,CLEAR
06/27/2017 10:30:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,DISTRACTION - FROM INSIDE VEHICLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,22.0,3.0,6.0,CLEAR
02/20/2022 02:30:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,HEAD ON,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,2.0,CLEAR
02/25/2020 08:45:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,N,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,2.0,CLEAR
06/16/2023 04:30:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,N,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,6.0,CLEAR
09/10/2021 07:40:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,19.0,6.0,9.0,CLEAR
06/12/2022 05:30:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,17.0,1.0,6.0,CLEAR
06/27/2019 07:00:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,6.0,CLEAR
12/19/2020 05:53:00 PM,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",IMPROPER BACKING,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,17.0,7.0,12.0,CLEAR
09/13/2022 04:30:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,9.0,CLEAR
09/20/2022 06:01:00 PM,STOP SIGN/FLASHER,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,3.0,18.0,3.0,9.0,RAIN
06/29/2022 07:40:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,7.0,4.0,6.0,CLEAR
03/27/2022 03:59:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,1.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,CLEAR
08/15/2022 10:47:00 AM,NO CONTROLS,UNKNOWN,UNKNOWN,OTHER NONCOLLISION,T-INTERSECTION,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,1.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,8.0,UNKNOWN
11/07/2017 07:05:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,19.0,3.0,11.0,CLEAR
04/27/2021 04:40:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,4.0,CLEAR
07/28/2017 09:00:00 PM,TRAFFIC SIGNAL,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,21.0,6.0,7.0,UNKNOWN
02/20/2020 04:45:00 PM,TRAFFIC SIGNAL,CLEAR,DAWN,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",NOT APPLICABLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,2.0,CLEAR
05/25/2021 06:30:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,HEAD ON,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,N,"OVER $1,500",UNABLE TO DETERMINE,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,18.0,3.0,5.0,CLEAR
01/14/2016 11:45:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",NOT APPLICABLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5.0,1.0,CLEAR
03/14/2020 03:00:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,3.0,CLEAR
12/25/2017 05:30:00 PM,TRAFFIC SIGNAL,UNKNOWN,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,12.0,UNKNOWN
09/29/2022 04:45:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,ONE-WAY,STRAIGHT ON GRADE,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,9.0,CLEAR
12/12/2016 09:20:00 PM,DELINEATORS,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",NOT APPLICABLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,21.0,2.0,12.0,UNKNOWN
06/12/2022 12:28:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,CLEAR
05/30/2017 10:45:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,22.0,3.0,5.0,CLEAR
06/05/2021 03:30:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,6.0,CLEAR
12/23/2020 12:00:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,N,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,12.0,CLEAR
07/31/2020 03:10:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,15.0,6.0,7.0,CLEAR
06/02/2022 07:30:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,3.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,19.0,5.0,6.0,CLEAR
11/25/2017 03:48:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,15.0,7.0,11.0,CLEAR
07/26/2020 01:50:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,7.0,CLEAR
03/19/2019 06:00:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,3.0,CLEAR
03/31/2023 07:30:00 PM,STOP SIGN/FLASHER,RAIN,DUSK,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,19.0,6.0,3.0,RAIN
09/06/2018 05:15:00 AM,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",NOT APPLICABLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,9.0,UNKNOWN
08/21/2022 08:35:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER LANE USAGE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,8.0,CLEAR
11/29/2020 05:20:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,CURVE ON GRADE,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",NOT APPLICABLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,17.0,1.0,11.0,CLEAR
02/20/2018 07:50:00 PM,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,19.0,3.0,2.0,RAIN
02/24/2022 07:13:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER OVERTAKING/PASSING,3.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,7.0,5.0,2.0,CLEAR
06/11/2021 12:18:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,12.0,6.0,6.0,CLEAR
08/08/2017 10:25:00 PM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING STOP SIGN,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,22.0,3.0,8.0,CLEAR
11/04/2021 06:13:00 PM,TRAFFIC SIGNAL,CLEAR,DAWN,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,18.0,5.0,11.0,CLEAR
05/08/2023 05:19:00 PM,TRAFFIC SIGNAL,RAIN,DUSK,ANGLE,UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",WEATHER,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,17.0,2.0,5.0,RAIN
02/07/2018 07:45:00 AM,TRAFFIC SIGNAL,SNOW,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,2.0,SNOW
10/11/2018 10:25:00 PM,TRAFFIC SIGNAL,CLEAR,DARKNESS,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,22.0,5.0,10.0,CLEAR
09/04/2022 12:40:00 AM,TRAFFIC SIGNAL,CLEAR,DARKNESS,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,CLEAR
09/08/2020 09:50:00 AM,TRAFFIC SIGNAL,RAIN,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,9.0,RAIN
12/12/2022 01:00:00 PM,STOP SIGN/FLASHER,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13.0,2.0,12.0,CLOUDY/OVERCAST
01/31/2017 03:15:00 PM,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,1.0,CLOUDY/OVERCAST
01/23/2017 12:40:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,OTHER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,12.0,2.0,1.0,CLEAR
03/13/2023 10:50:00 AM,STOP SIGN/FLASHER,RAIN,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,3.0,RAIN
01/05/2016 03:50:00 PM,TRAFFIC SIGNAL,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,4.0,15.0,3.0,1.0,CLEAR
06/05/2020 05:10:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",IMPROPER LANE USAGE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,17.0,6.0,6.0,CLEAR
11/26/2018 08:10:00 AM,TRAFFIC SIGNAL,SNOW,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,11.0,SNOW
04/11/2018 06:25:00 PM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FIXED OBJECT,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,N,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",1.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18.0,4.0,4.0,CLEAR
05/01/2017 08:55:00 PM,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",WEATHER,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,5.0,RAIN
09/24/2017 06:48:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISTRACTION - FROM INSIDE VEHICLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,9.0,CLEAR
